Sentences,True_Labels,Predicted_Labels,Probabilty_Score_Class0,Probabilty_Score_Class1,Probabilty_Score_Class2,Probabilty_Score_Class3,Speculative_Words
"We use cookies to help us recognise visitors as unique visitors ( just a number ) when they return to our websites For example , if there are 1,000 visits to our website on a certain day , we can use cookies to discover how many of those visits were made via the same browser ( same visitor ) .",0,1,0.41699740290641785,0.54413902759552,0.03778570517897606,0.0010778154246509075,""""": 1,     ""websites for"": 1,     ""recognise"": 1     "
"We may also use the cookie to discover whether a certain visitor has visited our site more than once , and the source for each visit .",1,1,0.27748310565948486,0.6703037023544312,0.050697170197963715,0.001515985350124538,"""may"": 5,     ""certain"": 2     "
"Information you submit in writing , such as chat , email , and web form information is archived and may be tied to information that we collect about your web visits .",1,1,0.0583573654294014,0.8410720825195312,0.09705939143896103,0.0035112493205815554,"""may"": 4,     ""information"": 5,     ""such"": 1     "
"Should you breach our terms and conditions or website terms , or if we are under a duty to disclose or share your personal data in order to comply with any legal obligation , we may disclose your information to a relevant authority .",1,2,0.029182307422161102,0.1477460116147995,0.8201280832290649,0.0029435541946440935,"""may"": 3,     ""breach"": 1,     ""information"": 1,     ""duty to disclose"": 1,     ""personal data"": 2     "
This may include exchanging information with other companies and organisations for the purposes of fraud protection and credit risk reduction .,1,1,0.014360148459672928,0.7518936395645142,0.209394171833992,0.024352049455046654,"""may"": 5,     ""information"": 1,     ""other"": 1     "
"In particular , we may release the information we collect to third parties when we believe it is appropriate to comply with the law , to enforce our legal rights , to protect the rights and safety of others , or to assist with industry efforts to control fraud , spam or other undesirable conduct .",1,2,0.001115520135499537,0.37791112065315247,0.5423941612243652,0.07857918739318848,"""may"": 5,     ""information"": 1,     ""other"": 1,     ""third parties"": 1     "
"if we are under a duty to disclose or share Your Information to comply with any legal obligation or in order to enforce or apply our terms and conditions and other agreements or protect the rights , property , or safety of our customers , or others .",2,1,0.02755367010831833,0.48017773032188416,0.450962632894516,0.04130599647760391,"""your information"": 1,     ""others"": 2,     ""if we are under a or in order other"": 1     "
Often links to other websites are provided solely as pointers to information on topics that may be useful to the users of our Website .,1,1,0.008104645647108555,0.8884623050689697,0.10015949606895447,0.0032734798733145,"""may be"": 1,     ""information"": 1,     ""often"": 1,     ""other websites"": 1,     ""may"": 2,     ""other"": 1,     ""often pointers may"": 1     "
"Special Notes Regarding Certain Information , Including Public Information , Resumes , Investor Relations , Email Correspondence , and Member Names/Gaming Console IDs",0,1,0.36320337653160095,0.6257410645484924,0.009570746682584286,0.0014848881401121616,"""certain information"": 1,     ""names/gaming console ids"": 1     "
"In addition , the Company may also own several other domain names that relate to its labels , feature its products , or point to its websites , and we may from time to time add new sites and services .",2,2,0.0010590332094579935,0.14863917231559753,0.7080355882644653,0.142266184091568,"""may"": 5,     ""time to time"": 2,     ""several other domain names"": 1,     ""to time"": 1,     ""other"": 1,     ""from time"": 1,     ""several"": 1     "
"Please note that this Privacy Policy applies only to information submitted and collected online through the Online Services , and does not apply to information that may be collected by the Company offline .",0,1,0.2444787621498108,0.7420632243156433,0.012147369794547558,0.0013106177793815732,"""may"": 4     "
"In addition , this Privacy Policy does not apply to websites or services maintained by other companies or organizations ( such as those who promote the Company 's products and services or sell related items ) and the Company can not and does not guarantee the security of any personal information disclosed to those third parties .",1,1,0.03653346374630928,0.5102741718292236,0.4476233124732971,0.00556903425604105,"""third parties"": 1,     ""personal information"": 1,     ""other"": 2,     ""any"": 1,     ""those"": 1     "
"We also use third parties for various services related to the Online Services , including customer support , technical support , contest data collection , and email fulfillment .",1,1,0.21399138867855072,0.7037936449050903,0.08153170347213745,0.0006833026418462396,"""use"": 1,     ""third parties"": 1,     ""various services"": 1,     ""third partiea"": 1,     ""various"": 2,     ""data"": 1     "
You may choose to voluntarily provide us with various personal information and non-personal information through your use of the Online Services .,2,1,0.03291716426610947,0.7558537721633911,0.1990347057580948,0.012194347567856312,"""non-personal information"": 2,     ""may"": 4,     ""various"": 1,     ""personal information"": 3     "
"We also may use `` cookies '' and other passive technologies including clear gifs to collect certain non-personal information from you in connection with your use of the Online Services , such as the pages you visit and the features you use .",2,1,0.0006628735573031008,0.5096025466918945,0.47576791048049927,0.013966632075607777,"""features"": 1,     ""may"": 4,     ""certain"": 1,     ""clear"": 1,     ""passive"": 1,     ""non-personal information"": 1,     ""other"": 2,     ""such as"": 1     "
Personal information is information that identifies you and that may be used to contact you online or offline .,1,1,0.21248923242092133,0.763884961605072,0.023197218775749207,0.00042859933455474675,"""may"": 4,     ""personal information"": 2     "
"When you use an application on a Social Networking Site ( `` SNS '' ) , you allow us to access certain information from your profile from that SNS .",1,1,0.4368966817855835,0.5122076272964478,0.0473330095410347,0.003562602447345853,"""certain"": 3,     ""certain information"": 1,     ""when you"": 1     "
"Member Names & IDs/Gaming Consoles/Social Network Services/Other Third-Party Services : Certain Online Services offered by the Company , including multiplayer gaming and specialized websites , use third-party services to ( i ) provide authentication for Online Services ; or ( ii ) associate a Company service account with a third-party account such as a Gaming Console ID , Gaming Network Service account , or Social Network Service account .",2,1,0.09313508868217468,0.9039677977561951,0.002456464571878314,0.0004405803047120571,"""such as"": 1,     ""certain"": 1,     ""third-party"": 2,     ""other"": 1,     ""certain online services"": 1     "
"Certain membership information may be transferred automatically to the Company when you register to join an Online Service from a third-party gaming network system or link your Online Service membership with a third-party service , such as your friend 's list on that gaming network or social network service .",2,1,0.04729820787906647,0.9400160312652588,0.01099043432623148,0.001695364830084145,"""may"": 4,     ""such as"": 1,     ""third-party"": 2,     ""membership information"": 1,     ""certain"": 1     "
"You should be aware that any personal information you submit in the course of these public activities can be read , collected , or used by other users of these forums , and could be used to send you unsolicited messages or identify you .",1,1,0.007426826283335686,0.9140922427177429,0.06457006186246872,0.013910799287259579,"""information"": 1,     ""could be"": 1,     ""users"": 1,     ""personal information"": 2     "
"In addition to responding to your email correspondence and sending you information you have requested via our email lists , we send activation emails and other transactional emails to your e-mail address as necessary .",1,1,0.1128377765417099,0.8316303491592407,0.051819492131471634,0.003712377743795514,"""information"": 1,     ""necessary"": 1,     ""addition"": 1,     ""transactional"": 2,     ""as necessary"": 1,     ""other"": 2,     ""activation"": 1     "
